1633165399.495314,-1,-1,-1,-1,-1,-1
1633165399.565417,-1,-1,-1,-1,-1,-1
1633165399.584456,-1,-1,-1,-1,-1,-1
1633165399.623451,-1,-1,-1,-1,-1,-1
1633165399.666408,-1,-1,-1,-1,-1,-1
1633165399.8384953,-1,-1,-1,-1,-1,-1
1633165399.858864,-1,-1,-1,-1,-1,-1
1633165399.9376447,-1,-1,-1,-1,-1,-1
1633165399.997051,-1,-1,-1,-1,-1,-1
1633165400.054606,-1,-1,-1,-1,-1,-1
1633165400.191937,-1,-1,-1,-1,-1,-1
1633165400.250555,-1,-1,-1,-1,-1,-1
1633165400.3351352,-1,-1,-1,-1,-1,-1
1633165400.387431,-1,-1,-1,-1,-1,-1
1633165400.4416113,-1,-1,-1,-1,-1,-1
1633165400.533164,-1,-1,-1,-1,-1,-1
1633165400.603299,-1,-1,-1,-1,-1,-1
1633165400.662487,-1,-1,-1,-1,-1,-1
1633165400.703436,-1,-1,-1,-1,-1,-1
1633165400.761939,-1,-1,-1,-1,-1,-1
1633165400.897618,-1,-1,-1,-1,-1,-1
1633165400.938555,-1,-1,-1,-1,-1,-1
1633165400.996462,-1,-1,-1,-1,-1,-1
1633165401.073982,-1,-1,-1,-1,-1,-1
1633165401.132204,-1,-1,-1,-1,-1,-1
1633165401.191734,-1,-1,-1,-1,-1,-1
1633165401.269553,-1,-1,-1,-1,-1,-1
1633165401.32876,-1,-1,-1,-1,-1,-1
1633165401.407308,-1,-1,-1,-1,-1,-1
1633165401.46717,-1,-1,-1,-1,-1,-1
1633165401.544749,-1,-1,-1,-1,-1,-1
1633165401.603122,-1,-1,-1,-1,-1,-1
1633165401.661929,-1,-1,-1,-1,-1,-1
1633165401.741164,-1,-1,-1,-1,-1,-1
1633165401.79938,-1,-1,-1,-1,-1,-1
1633165401.85789,-1,-1,-1,-1,-1,-1
1633165401.897115,-1,-1,-1,-1,-1,-1
1633165402.035265,-1,-1,-1,-1,-1,-1
1633165402.073287,-1,-1,-1,-1,-1,-1
1633165402.1157246,-1,-1,-1,-1,-1,-1
1633165402.171467,-1,-1,-1,-1,-1,-1
1633165402.24974,-1,-1,-1,-1,-1,-1
1633165402.3146853,-1,-1,-1,-1,-1,-1
1633165402.368245,-1,-1,-1,-1,-1,-1
1633165402.5125713,-1,-1,-1,-1,-1,-1
1633165402.5125713,-1,-1,-1,-1,-1,-1
1633165402.582598,-1,-1,-1,-1,-1,-1
1633165402.6194646,-1,-1,-1,-1,-1,-1
1633165402.779218,-1,-1,-1,-1,-1,-1
1633165402.842193,-1,-1,-1,-1,-1,-1
1633165402.882448,-1,-1,-1,-1,-1,-1
1633165402.936305,-1,-1,-1,-1,-1,-1
1633165403.0169184,-1,-1,-1,-1,-1,-1
1633165403.054024,-1,-1,-1,-1,-1,-1
1633165403.152276,-1,-1,-1,-1,-1,-1
1633165403.170827,-1,-1,-1,-1,-1,-1
1633165403.223212,-1,-1,-1,-1,-1,-1
1633165403.315319,-1,-1,-1,-1,-1,-1
1633165403.386297,-1,-1,-1,-1,-1,-1
1633165403.446099,-1,-1,-1,-1,-1,-1
1633165403.52367,-1,-1,-1,-1,-1,-1
1633165403.582953,-1,-1,-1,-1,-1,-1
1633165403.6604724,-1,-1,-1,-1,-1,-1
1633165403.721023,-1,-1,-1,-1,-1,-1
1633165403.778911,-1,-1,-1,-1,-1,-1
1633165403.883327,-1,-1,-1,-1,-1,-1
1633165403.9571373,-1,-1,-1,-1,-1,-1
1633165404.016617,-1,-1,-1,-1,-1,-1
1633165404.0585868,-1,-1,-1,-1,-1,-1
1633165404.09311,-1,-1,-1,-1,-1,-1
1633165404.190552,-1,-1,-1,-1,-1,-1
1633165404.2592208,-1,-1,-1,-1,-1,-1
1633165404.32783,-1,-1,-1,-1,-1,-1
1633165404.38768,-1,-1,-1,-1,-1,-1
1633165404.45869,-1,-1,-1,-1,-1,-1
1633165404.524494,-1,-1,-1,-1,-1,-1
1633165404.582973,-1,-1,-1,-1,-1,-1
1633165404.622371,-1,-1,-1,-1,-1,-1
1633165404.6597226,-1,-1,-1,-1,-1,-1
1633165404.778269,-1,-1,-1,-1,-1,-1
1633165404.859374,-1,-1,-1,-1,-1,-1
1633165404.916184,-1,-1,-1,-1,-1,-1
1633165405.014585,-1,-1,-1,-1,-1,-1
1633165405.014585,-1,-1,-1,-1,-1,-1
1633165405.091878,-1,-1,-1,-1,-1,-1
1633165405.1569717,-1,-1,-1,-1,-1,-1
1633165405.230358,-1,-1,-1,-1,-1,-1
1633165405.366568,-1,-1,-1,-1,-1,-1
1633165405.424919,-1,-1,-1,-1,-1,-1
1633165405.4559958,-1,-1,-1,-1,-1,-1
1633165405.484351,-1,-1,-1,-1,-1,-1
1633165405.563082,-1,-1,-1,-1,-1,-1
1633165405.62127,-1,-1,-1,-1,-1,-1
1633165405.7031949,-1,-1,-1,-1,-1,-1
1633165405.818285,-1,-1,-1,-1,-1,-1
1633165405.857471,-1,-1,-1,-1,-1,-1
1633165405.9008658,-1,-1,-1,-1,-1,-1
1633165406.033302,-1,-1,-1,-1,-1,-1
1633165406.0557134,-1,-1,-1,-1,-1,-1
1633165406.1014092,-1,-1,-1,-1,-1,-1
1633165406.131464,-1,-1,-1,-1,-1,-1
1633165406.202352,-1,-1,-1,-1,-1,-1
1633165406.327054,-1,-1,-1,-1,-1,-1
1633165406.4009635,-1,-1,-1,-1,-1,-1
1633165406.464081,-1,-1,-1,-1,-1,-1
1633165406.504001,-1,-1,-1,-1,-1,-1
1633165406.522148,-1,-1,-1,-1,-1,-1
1633165406.603016,-1,-1,-1,-1,-1,-1
1633165406.659441,-1,-1,-1,-1,-1,-1
1633165406.721961,-1,-1,-1,-1,-1,-1
1633165406.836902,-1,-1,-1,-1,-1,-1
1633165406.8568199,-1,-1,-1,-1,-1,-1
1633165406.935193,-1,-1,-1,-1,-1,-1
1633165406.9981627,-1,-1,-1,-1,-1,-1
1633165407.072669,-1,-1,-1,-1,-1,-1
1633165407.131483,-1,-1,-1,-1,-1,-1
1633165407.1960702,-1,-1,-1,-1,-1,-1
1633165407.307554,-1,-1,-1,-1,-1,-1
1633165407.307554,-1,-1,-1,-1,-1,-1
1633165407.367552,-1,-1,-1,-1,-1,-1
1633165407.4442,-1,-1,-1,-1,-1,-1
1633165407.509624,-1,-1,-1,-1,-1,-1
1633165407.639805,-1,-1,-1,-1,-1,-1
1633165407.660425,-1,-1,-1,-1,-1,-1
1633165407.699604,-1,-1,-1,-1,-1,-1
1633165407.835528,-1,-1,-1,-1,-1,-1
1633165407.933965,-1,-1,-1,-1,-1,-1
1633165408.07252,-1,-1,-1,-1,-1,-1
1633165408.112837,-1,-1,-1,-1,-1,-1
1633165408.1530936,-1,-1,-1,-1,-1,-1
1633165408.2846234,-1,-1,-1,-1,-1,-1
1633165408.3533802,-1,-1,-1,-1,-1,-1
1633165408.405649,-1,-1,-1,-1,-1,-1
1633165408.5513964,-1,-1,-1,-1,-1,-1
1633165408.5513964,-1,-1,-1,-1,-1,-1
1633165408.639632,-1,-1,-1,-1,-1,-1
1633165408.699642,-1,-1,-1,-1,-1,-1
1633165408.815532,-1,-1,-1,-1,-1,-1
1633165408.8789768,-1,-1,-1,-1,-1,-1
1633165408.914165,-1,-1,-1,-1,-1,-1
1633165409.012149,-1,-1,-1,-1,-1,-1
1633165409.0771475,-1,-1,-1,-1,-1,-1
1633165409.157091,-1,-1,-1,-1,-1,-1
1633165409.208267,-1,-1,-1,-1,-1,-1
1633165409.256686,-1,-1,-1,-1,-1,-1
1633165409.287675,-1,-1,-1,-1,-1,-1
1633165409.3567386,-1,-1,-1,-1,-1,-1
1633165409.483624,-1,-1,-1,-1,-1,-1
1633165409.5566857,-1,-1,-1,-1,-1,-1
1633165409.580248,-1,-1,-1,-1,-1,-1
1633165409.620189,-1,-1,-1,-1,-1,-1
1633165409.717813,-1,-1,-1,-1,-1,-1
1633165409.816673,-1,-1,-1,-1,-1,-1
1633165409.8592255,-1,-1,-1,-1,-1,-1
1633165409.878619,-1,-1,-1,-1,-1,-1
1633165409.913623,-1,-1,-1,-1,-1,-1
1633165410.0585666,-1,-1,-1,-1,-1,-1
1633165410.109459,-1,-1,-1,-1,-1,-1
1633165410.188709,-1,-1,-1,-1,-1,-1
1633165410.2592018,-1,-1,-1,-1,-1,-1
1633165410.327486,-1,-1,-1,-1,-1,-1
1633165410.383786,-1,-1,-1,-1,-1,-1
1633165410.4586513,-1,-1,-1,-1,-1,-1
1633165410.5226,-1,-1,-1,-1,-1,-1
1633165410.579469,-1,-1,-1,-1,-1,-1
1633165410.659296,-1,-1,-1,-1,-1,-1
1633165410.678008,-1,-1,-1,-1,-1,-1
1633165410.815519,-1,-1,-1,-1,-1,-1
1633165410.878683,-1,-1,-1,-1,-1,-1
1633165410.914348,-1,-1,-1,-1,-1,-1
1633165411.057047,-1,-1,-1,-1,-1,-1
1633165411.128856,-1,-1,-1,-1,-1,-1
1633165411.188494,-1,-1,-1,-1,-1,-1
1633165411.2579076,-1,-1,-1,-1,-1,-1
1633165411.286535,-1,-1,-1,-1,-1,-1
1633165411.383686,-1,-1,-1,-1,-1,-1
1633165411.45713,-1,-1,-1,-1,-1,-1
1633165411.5327563,-1,-1,-1,-1,-1,-1
1633165411.598615,-1,-1,-1,-1,-1,-1
1633165411.658605,-1,-1,-1,-1,-1,-1
1633165411.7722025,-1,-1,-1,-1,-1,-1
1633165411.814302,-1,-1,-1,-1,-1,-1
1633165411.8573084,-1,-1,-1,-1,-1,-1
1633165411.933237,-1,-1,-1,-1,-1,-1
1633165412.0554872,-1,-1,-1,-1,-1,-1
1633165412.130675,-1,-1,-1,-1,-1,-1
1633165412.187319,-1,-1,-1,-1,-1,-1
1633165412.228615,-1,-1,-1,-1,-1,-1
1633165412.265759,-1,-1,-1,-1,-1,-1
1633165412.364499,-1,-1,-1,-1,-1,-1
1633165412.441956,-1,-1,-1,-1,-1,-1
1633165412.560036,-1,-1,-1,-1,-1,-1
1633165412.598839,-1,-1,-1,-1,-1,-1
1633165412.6445212,-1,-1,-1,-1,-1,-1
1633165412.774346,-1,-1,-1,-1,-1,-1
1633165412.795159,-1,-1,-1,-1,-1,-1
1633165412.8431652,-1,-1,-1,-1,-1,-1
1633165412.972999,-1,-1,-1,-1,-1,-1
1633165413.0408952,-1,-1,-1,-1,-1,-1
1633165413.108401,-1,-1,-1,-1,-1,-1
1633165413.1475945,-1,-1,-1,-1,-1,-1
1633165413.168353,-1,-1,-1,-1,-1,-1
1633165413.2473648,-1,-1,-1,-1,-1,-1
1633165413.383127,-1,-1,-1,-1,-1,-1
1633165413.4475827,-1,-1,-1,-1,-1,-1
1633165413.460803,-1,-1,-1,-1,-1,-1
1633165413.5524044,-1,-1,-1,-1,-1,-1
1633165413.618344,-1,-1,-1,-1,-1,-1
1633165413.6448646,-1,-1,-1,-1,-1,-1
1633165413.774882,-1,-1,-1,-1,-1,-1
1633165413.852258,-1,-1,-1,-1,-1,-1
1633165413.9160068,-1,-1,-1,-1,-1,-1
1633165414.010514,-1,-1,-1,-1,-1,-1
1633165414.048954,-1,-1,-1,-1,-1,-1
1633165414.1145458,-1,-1,-1,-1,-1,-1
1633165414.187484,-1,-1,-1,-1,-1,-1
1633165414.244953,-1,-1,-1,-1,-1,-1
1633165414.383225,-1,-1,-1,-1,-1,-1
1633165414.422128,-1,-1,-1,-1,-1,-1
1633165414.441752,-1,-1,-1,-1,-1,-1
1633165414.5459542,-1,-1,-1,-1,-1,-1
1633165414.617628,-1,-1,-1,-1,-1,-1
1633165414.656981,-1,-1,-1,-1,-1,-1
1633165414.718489,-1,-1,-1,-1,-1,-1
1633165414.774535,-1,-1,-1,-1,-1,-1
1633165414.911796,-1,-1,-1,-1,-1,-1
1633165414.991686,-1,-1,-1,-1,-1,-1
1633165415.0603814,-1,-1,-1,-1,-1,-1
1633165415.107274,-1,-1,-1,-1,-1,-1
1633165415.147266,-1,-1,-1,-1,-1,-1
1633165415.186656,-1,-1,-1,-1,-1,-1
1633165415.323609,-1,-1,-1,-1,-1,-1
1633165415.381635,-1,-1,-1,-1,-1,-1
1633165415.4604583,-1,-1,-1,-1,-1,-1
1633165415.479867,-1,-1,-1,-1,-1,-1
1633165415.578435,-1,-1,-1,-1,-1,-1
1633165415.676178,-1,-1,-1,-1,-1,-1
1633165415.754782,-1,-1,-1,-1,-1,-1
1633165415.794,-1,-1,-1,-1,-1,-1
1633165415.8293433,-1,-1,-1,-1,-1,-1
1633165415.950594,-1,-1,-1,-1,-1,-1
1633165416.0286188,-1,-1,-1,-1,-1,-1
1633165416.059721,-1,-1,-1,-1,-1,-1
1633165416.1352954,-1,-1,-1,-1,-1,-1
1633165416.187276,-1,-1,-1,-1,-1,-1
1633165416.263078,-1,-1,-1,-1,-1,-1
1633165416.3330464,-1,-1,-1,-1,-1,-1
1633165416.362444,-1,-1,-1,-1,-1,-1
1633165416.401249,-1,-1,-1,-1,-1,-1
1633165416.5322833,-1,-1,-1,-1,-1,-1
1633165416.596776,-1,-1,-1,-1,-1,-1
1633165416.65952,-1,-1,-1,-1,-1,-1
1633165416.734909,-1,-1,-1,-1,-1,-1
1633165416.75421,-1,-1,-1,-1,-1,-1
1633165416.833725,-1,-1,-1,-1,-1,-1
1633165416.892312,-1,-1,-1,-1,-1,-1
1633165416.970373,-1,-1,-1,-1,-1,-1
1633165417.028535,-1,-1,-1,-1,-1,-1
1633165417.088624,-1,-1,-1,-1,-1,-1
1633165417.127394,-1,-1,-1,-1,-1,-1
1633165417.224624,-1,-1,-1,-1,-1,-1
1633165417.303141,-1,-1,-1,-1,-1,-1
1633165417.362548,-1,-1,-1,-1,-1,-1
1633165417.501141,-1,-1,-1,-1,-1,-1
1633165417.559025,-1,-1,-1,-1,-1,-1
1633165417.635974,-1,-1,-1,-1,-1,-1
1633165417.6580226,-1,-1,-1,-1,-1,-1
1633165417.772559,-1,-1,-1,-1,-1,-1
1633165417.831919,-1,-1,-1,-1,-1,-1
1633165417.870806,-1,-1,-1,-1,-1,-1
1633165417.9152648,-1,-1,-1,-1,-1,-1
1633165418.0140276,-1,-1,-1,-1,-1,-1
1633165418.067113,-1,-1,-1,-1,-1,-1
1633165418.147095,-1,-1,-1,-1,-1,-1
1633165418.2125134,-1,-1,-1,-1,-1,-1
1633165418.283399,-1,-1,-1,-1,-1,-1
1633165418.3201954,-1,-1,-1,-1,-1,-1
1633165418.420387,-1,-1,-1,-1,-1,-1
1633165418.537984,-1,-1,-1,-1,-1,-1
1633165418.537984,-1,-1,-1,-1,-1,-1
1633165418.616209,-1,-1,-1,-1,-1,-1
1633165418.678575,-1,-1,-1,-1,-1,-1
1633165418.758757,-1,-1,-1,-1,-1,-1
1633165418.812418,-1,-1,-1,-1,-1,-1
1633165418.8569317,-1,-1,-1,-1,-1,-1
1633165418.9596388,-1,-1,-1,-1,-1,-1
1633165419.01045,-1,-1,-1,-1,-1,-1
1633165419.066954,-1,-1,-1,-1,-1,-1
1633165419.1587162,-1,-1,-1,-1,-1,-1
1633165419.224061,-1,-1,-1,-1,-1,-1
1633165419.283146,-1,-1,-1,-1,-1,-1
1633165419.321638,-1,-1,-1,-1,-1,-1
1633165419.420091,-1,-1,-1,-1,-1,-1
1633165419.459399,-1,-1,-1,-1,-1,-1
1633165419.480343,-1,-1,-1,-1,-1,-1
1633165419.577012,-1,-1,-1,-1,-1,-1
1633165419.657297,-1,-1,-1,-1,-1,-1
1633165419.677362,-1,-1,-1,-1,-1,-1
1633165419.791832,-1,-1,-1,-1,-1,-1
1633165419.8574808,-1,-1,-1,-1,-1,-1
1633165419.928962,-1,-1,-1,-1,-1,-1
1633165419.988376,-1,-1,-1,-1,-1,-1
1633165420.056873,-1,-1,-1,-1,-1,-1
1633165420.125495,-1,-1,-1,-1,-1,-1
1633165420.183746,-1,-1,-1,-1,-1,-1
1633165420.26305,-1,-1,-1,-1,-1,-1
1633165420.4004877,-1,-1,-1,-1,-1,-1
1633165420.459672,-1,-1,-1,-1,-1,-1
1633165420.4960732,-1,-1,-1,-1,-1,-1
1633165420.51757,-1,-1,-1,-1,-1,-1
1633165420.617034,-1,-1,-1,-1,-1,-1
1633165420.733485,-1,-1,-1,-1,-1,-1
1633165420.7976124,-1,-1,-1,-1,-1,-1
1633165420.8609617,-1,-1,-1,-1,-1,-1
1633165420.92873,-1,-1,-1,-1,-1,-1
1633165421.027005,-1,-1,-1,-1,-1,-1
1633165421.06568,-1,-1,-1,-1,-1,-1
1633165421.125295,-1,-1,-1,-1,-1,-1
1633165421.1951728,-1,-1,-1,-1,-1,-1
1633165421.262225,-1,-1,-1,-1,-1,-1
1633165421.321831,-1,-1,-1,-1,-1,-1
1633165421.399803,-1,-1,-1,-1,-1,-1
1633165421.4625065,-1,-1,-1,-1,-1,-1
1633165421.53612,-1,-1,-1,-1,-1,-1
1633165421.596778,-1,-1,-1,-1,-1,-1
1633165421.659427,-1,-1,-1,-1,-1,-1
1633165421.731433,-1,-1,-1,-1,-1,-1
1633165421.8586779,-1,-1,-1,-1,-1,-1
1633165421.92795,-1,-1,-1,-1,-1,-1
1633165421.967609,-1,-1,-1,-1,-1,-1
1633165422.007127,-1,-1,-1,-1,-1,-1
1633165422.10484,-1,-1,-1,-1,-1,-1
1633165422.164492,-1,-1,-1,-1,-1,-1
1633165422.203495,-1,-1,-1,-1,-1,-1
1633165422.302034,-1,-1,-1,-1,-1,-1
1633165422.360094,-1,-1,-1,-1,-1,-1
1633165422.438205,-1,-1,-1,-1,-1,-1
1633165422.556458,-1,-1,-1,-1,-1,-1
1633165422.633575,-1,-1,-1,-1,-1,-1
1633165422.698719,-1,-1,-1,-1,-1,-1
1633165422.771067,-1,-1,-1,-1,-1,-1
1633165422.810048,-1,-1,-1,-1,-1,-1
1633165422.810048,-1,-1,-1,-1,-1,-1
1633165422.829898,-1,-1,-1,-1,-1,-1
1633165422.966813,-1,-1,-1,-1,-1,-1
1633165423.103954,-1,-1,-1,-1,-1,-1
1633165423.103954,-1,-1,-1,-1,-1,-1
1633165423.2522888,-1,-1,-1,-1,-1,-1
1633165423.299768,-1,-1,-1,-1,-1,-1
1633165423.418214,-1,-1,-1,-1,-1,-1
1633165423.4877646,-1,-1,-1,-1,-1,-1
1633165423.5552886,-1,-1,-1,-1,-1,-1
1633165423.5552886,-1,-1,-1,-1,-1,-1
1633165423.7549706,-1,-1,-1,-1,-1,-1
1633165423.7549706,-1,-1,-1,-1,-1,-1
1633165423.810791,-1,-1,-1,-1,-1,-1
1633165423.907339,-1,-1,-1,-1,-1,-1
1633165424.105305,-1,-1,-1,-1,-1,-1
1633165424.105305,-1,-1,-1,-1,-1,-1
1633165424.2566385,-1,-1,-1,-1,-1,-1
1633165424.2566385,-1,-1,-1,-1,-1,-1
1633165424.378686,-1,-1,-1,-1,-1,-1
1633165424.418091,-1,-1,-1,-1,-1,-1
1633165424.5565004,-1,-1,-1,-1,-1,-1
1633165424.573642,-1,-1,-1,-1,-1,-1
1633165424.6575215,-1,-1,-1,-1,-1,-1
1633165424.714613,-1,-1,-1,-1,-1,-1
1633165424.810703,-1,-1,-1,-1,-1,-1
1633165424.8563676,-1,-1,-1,-1,-1,-1
1633165424.888849,-1,-1,-1,-1,-1,-1
1633165425.025501,-1,-1,-1,-1,-1,-1
1633165425.086224,-1,-1,-1,-1,-1,-1
1633165425.1597369,-1,-1,-1,-1,-1,-1
1633165425.182597,-1,-1,-1,-1,-1,-1
1633165425.256303,-1,-1,-1,-1,-1,-1
1633165425.381156,-1,-1,-1,-1,-1,-1
1633165425.457123,-1,-1,-1,-1,-1,-1
1633165425.4823785,-1,-1,-1,-1,-1,-1
1633165425.518934,-1,-1,-1,-1,-1,-1
1633165425.593094,-1,-1,-1,-1,-1,-1
1633165425.6560154,-1,-1,-1,-1,-1,-1
1633165425.789343,-1,-1,-1,-1,-1,-1
1633165425.8566527,-1,-1,-1,-1,-1,-1
1633165425.886024,-1,-1,-1,-1,-1,-1
1633165425.91804,-1,-1,-1,-1,-1,-1
1633165426.0566914,-1,-1,-1,-1,-1,-1
1633165426.122569,-1,-1,-1,-1,-1,-1
1633165426.181308,-1,-1,-1,-1,-1,-1
1633165426.260131,-1,-1,-1,-1,-1,-1
1633165426.299245,-1,-1,-1,-1,-1,-1
1633165426.396657,-1,-1,-1,-1,-1,-1
1633165426.4605699,-1,-1,-1,-1,-1,-1
1633165426.516151,-1,-1,-1,-1,-1,-1
1633165426.593319,-1,-1,-1,-1,-1,-1
1633165426.6598837,-1,-1,-1,-1,-1,-1
1633165426.729712,-1,-1,-1,-1,-1,-1
1633165426.789867,-1,-1,-1,-1,-1,-1
1633165426.868596,-1,-1,-1,-1,-1,-1
1633165426.926803,-1,-1,-1,-1,-1,-1
1633165427.026939,5.043263912200928,5.043263912200928,5.043263912200928,3,3,3
1633165427.063914,-1,-1,-1,-1,-1,-1
1633165427.160958,-1,-1,-1,-1,-1,-1
1633165427.239969,4.673910617828369,2.6772243976593018,2.051560878753662,10,10,10
1633165427.299496,-1,-1,-1,-1,-1,-1
1633165427.377762,-1,-1,-1,-1,-1,-1
1633165427.447528,-1,-1,-1,-1,-1,-1
1633165427.475698,-1,-1,-1,-1,-1,-1
1633165427.611774,-1,-1,-1,-1,-1,-1
1633165427.646462,-1,-1,-1,-1,-1,-1
1633165427.691285,-1,-1,-1,-1,-1,-1
1633165427.847512,-1,-1,-1,-1,-1,-1
1633165427.906453,-1,-1,-1,-1,-1,-1
1633165427.965258,-1,-1,-1,-1,-1,-1
1633165428.0200775,-1,-1,-1,-1,-1,-1
1633165428.102472,-1,-1,-1,-1,-1,-1
1633165428.1429112,-1,-1,-1,-1,-1,-1
1633165428.278876,-1,-1,-1,-1,-1,-1
1633165428.341524,-1,-1,-1,-1,-1,-1
1633165428.379292,-1,-1,-1,-1,-1,-1
1633165428.4477491,-1,-1,-1,-1,-1,-1
1633165428.514362,-1,-1,-1,-1,-1,-1
1633165428.616548,-1,-1,-1,-1,-1,-1
1633165428.651474,-1,-1,-1,-1,-1,-1
1633165428.7497,-1,-1,-1,-1,-1,-1
1633165428.847653,-1,-1,-1,-1,-1,-1
1633165428.886612,-1,-1,-1,-1,-1,-1
1633165428.905333,-1,-1,-1,-1,-1,-1
1633165429.043139,-1,-1,-1,-1,-1,-1
1633165429.122526,-1,-1,-1,-1,-1,-1
1633165429.1807,-1,-1,-1,-1,-1,-1
1633165429.219491,-1,-1,-1,-1,-1,-1
1633165429.31761,-1,-1,-1,-1,-1,-1
1633165429.376292,-1,-1,-1,-1,-1,-1
1633165429.591785,10.270991325378418,8.941171646118164,8.941171646118164,10,3,3
1633165429.591785,13.183448791503906,13.183448791503906,13.183448791503906,3,3,3
1633165429.650999,-1,-1,-1,-1,-1,-1
1633165429.670539,-1,-1,-1,-1,-1,-1
1633165429.789046,-1,-1,-1,-1,-1,-1
1633165429.847269,8.028796195983887,8.028796195983887,8.028796195983887,3,3,3
1633165429.984616,-1,-1,-1,-1,-1,-1
1633165430.0347385,-1,-1,-1,-1,-1,-1
1633165430.062795,-1,-1,-1,-1,-1,-1
1633165430.081624,-1,-1,-1,-1,-1,-1
1633165430.298128,-1,-1,-1,-1,-1,-1
1633165430.3269916,-1,-1,-1,-1,-1,-1
1633165430.3607101,-1,-1,-1,-1,-1,-1
1633165430.396531,-1,-1,-1,-1,-1,-1
1633165430.454127,-1,-1,-1,-1,-1,-1
1633165430.591507,8.302762031555176,7.323910713195801,7.309323310852051,10,10,10
1633165430.649918,9.132102012634277,6.275683403015137,6.6343994140625,10,10,10
1633165430.787115,8.966728210449219,8.966728210449219,8.966728210449219,3,3,3
1633165430.866865,9.906522750854492,9.906522750854492,9.906522750854492,3,3,3
1633165430.924511,8.702055931091309,8.369959831237793,7.530097007751465,10,10,10
1633165430.98361,-1,-1,-1,-1,-1,-1
1633165431.062848,-1,-1,-1,-1,-1,-1
1633165431.101896,-1,-1,-1,-1,-1,-1
1633165431.199536,-1,-1,-1,-1,-1,-1
1633165431.258669,8.420430183410645,8.420430183410645,8.420430183410645,3,3,3
1633165431.336414,-1,-1,-1,-1,-1,-1
1633165431.394582,-1,-1,-1,-1,-1,-1
1633165431.433648,-1,-1,-1,-1,-1,-1
1633165431.531885,-1,-1,-1,-1,-1,-1
1633165431.591653,8.827245712280273,8.827245712280273,8.827245712280273,3,3,3
1633165431.649038,6.465441703796387,7.21204137802124,6.49815559387207,10,10,10
1633165431.806602,10.641840934753418,9.890981674194336,10.937384605407715,10,10,10
1633165431.82662,4.391160488128662,4.809356689453125,5.057684421539307,10,10,10
1633165431.864739,-1,-1,-1,-1,-1,-1
1633165432.040839,-1,-1,-1,-1,-1,-1
